univ_code,slug,name_cn,name_en,province,city,admin_type,category,level,education_level,current_rank,is_vocational,is_double_first_class,is_985,is_211,is_cooperative,is_private,is_independent_college
RC01097,science-and-technology-college-of-jiangxi-university-of-traditional-chinese-medicine,南昌医学院,Nanchang Medical College,江西,南昌市,地方公办,医药,地方公办,10,医54,false,false,false,false,false,false,false
RC00637,beibu-gulf-university,北部湾大学,Beibu Gulf University,广西,钦州市,地方公办,综合,地方公办,10,422,false,false,false,false,false,false,false
RC00746,xian-university,西安文理学院,Xi'an University,陕西,西安市,地方公办,师范,地方公办,10,422,false,false,false,false,false,false,false
RC00216,changzhi-medical-college,长治医学院,Changzhi Medical College,山西,长治市,地方公办,医药,地方公办,10,医55,false,false,false,false,false,false,false
RC00619,guangdong-university-of-education,广东第二师范学院,Guangdong University of Education,广东,广州市,地方公办,师范,地方公办,10,424,false,false,false,false,false,false,false
RC00597,shaoguan-university,韶关学院,Shaoguan University,广东,韶关市,地方公办,综合,地方公办,10,425,false,false,false,false,false,false,false
RC01066,jiaxing-university-nanhu-college,嘉兴南湖学院,Jiaxing Nanhu University,浙江,嘉兴市,地方公办,财经,地方公办,10,财45,false,false,false,false,false,false,false
RC00676,leshan-normal-university,乐山师范学院,Leshan Normal University,四川,乐山市,地方公办,师范,地方公办,10,426,false,false,false,false,false,false,false
RC00431,wuyi-university-wuyiu,武夷学院,Wuyi University,福建,南平市,地方公办,综合,地方公办,10,426,false,false,false,false,false,false,false
RC00702,liupanshui-normal-university,六盘水师范学院,Liupanshui Normal University,贵州,六盘水市,地方公办,师范,地方公办,10,428,false,false,false,false,false,false,false
RC00521,shangqiu-normal-university,商丘师范学院,Shangqiu Normal University,河南,商丘市,地方公办,师范,地方公办,10,429,false,false,false,false,false,false,false
RC00195,shijiazhuang-university,石家庄学院,Shijiazhuang University,河北,石家庄市,地方公办,师范,地方公办,10,429,false,false,false,false,false,false,false
RC00301,jilin-police-college,吉林警察学院,Jilin Police College,吉林,长春市,地方公办,政法,地方公办,10,政26,false,false,false,false,false,false,false
RC00451,yichun-university,宜春学院,Yichun University,江西,宜春市,地方公办,综合,地方公办,10,431,false,false,false,false,false,false,false
RC00490,zaozhuang-university,枣庄学院,Zaozhuang University,山东,枣庄市,地方公办,综合,地方公办,10,432,false,false,false,false,false,false,false
RC00657,chongqing-university-of-education,重庆第二师范学院,Chongqing University of Education,重庆,重庆市,地方公办,师范,地方公办,10,433,false,false,false,false,false,false,false
RC00559,hubei-university-of-police,湖北警官学院,Hubei University of Police,湖北,武汉市,地方公办,政法,地方公办,10,政27,false,false,false,false,false,false,false
RC00524,huanghuai-university,黄淮学院,Huanghuai University,河南,驻马店市,地方公办,师范,地方公办,10,434,false,false,false,false,false,false,false
RC00413,chuzhou-university,滁州学院,Chuzhou University,安徽,滁州市,地方公办,综合,地方公办,10,435,false,false,false,false,false,false,false
RC00576,huaihua-university,怀化学院,Huaihua University,湖南,怀化市,地方公办,综合,地方公办,10,436,false,false,false,false,false,false,false
RC00631,yulin-normal-university,玉林师范学院,Yulin Normal University,广西,玉林市,地方公办,师范,地方公办,10,436,false,false,false,false,false,false,false
RC00575,shaoyang-university,邵阳学院,Shaoyang University,湖南,邵阳市,地方公办,理工,地方公办,10,438,false,false,false,false,false,false,false
RC00192,tangshan-normal-university,唐山师范学院,Tangshan Normal University,河北,唐山市,地方公办,师范,地方公办,10,438,false,false,false,false,false,false,false
RC00462,nanchang-normal-university,南昌师范学院,Nanchang Normal University,江西,南昌市,地方公办,师范,地方公办,10,440,false,false,false,false,false,false,false
RC00601,zhaoqing-university,肇庆学院,Zhaoqing University,广东,肇庆市,地方公办,综合,地方公办,10,440,false,false,false,false,false,false,false
RC00587,hunan-police-academy,湖南警察学院,Hunan Police Academy,湖南,长沙市,地方公办,政法,地方公办,10,政28,false,false,false,false,false,false,false
RC00609,guangzhou-maritime-university,广州航海学院,Guangzhou Maritime University,广东,广州市,地方公办,理工,地方公办,10,442,false,false,false,false,false,false,false
RC00525,pingdingshan-university,平顶山学院,Pingdingshan University,河南,平顶山市,地方公办,师范,地方公办,10,442,false,false,false,false,false,false,false
RC00530,henan-university-of-engineering,河南工程学院,Henan University Of Engineering,河南,郑州市,地方公办,理工,地方公办,10,444,false,false,false,false,false,false,false
RC00752,xian-aeronautical-university,西安航空学院,Xihang University,陕西,西安市,地方公办,理工,地方公办,10,444,false,false,false,false,false,false,false
RC00681,chengdu-technological-university,成都工业学院,Chengdu Technological University,四川,成都市,地方公办,理工,地方公办,10,446,false,false,false,false,false,false,false
RC00763,tianshui-normal-university,天水师范大学,Tianshui Normal University,甘肃,天水市,地方公办,师范,地方公办,10,446,false,false,false,false,false,false,false
RC00764,hexi-university,河西学院,Hexi University,甘肃,张掖市,地方公办,综合,地方公办,10,448,false,false,false,false,false,false,false
RC00794,nanjing-normal-university-of-special-education,南京特殊教育师范学院,Nanjing Normal University of Special Education,江苏,南京市,地方公办,师范,地方公办,10,448,false,false,false,false,false,false,false
RC00738,baoji-university-of-arts-and-sciences,宝鸡文理学院,Baoji University of Arts and Sciences,陕西,宝鸡市,地方公办,师范,地方公办,10,450,false,false,false,false,false,false,false
RC00531,nanyang-institute-of-technology,南阳理工学院,Nanyang Institute Of Technology,河南,南阳市,地方公办,理工,地方公办,10,450,false,false,false,false,false,false,false
RC00432,ningde-normal-university,宁德师范学院,Ningde Normal University,福建,宁德市,地方公办,师范,地方公办,10,450,false,false,false,false,false,false,false
RC00666,xichang-college,西昌学院,Xichang University,四川,凉山彝族自治州,地方公办,综合,地方公办,10,450,false,false,false,false,false,false,false
RC00303,jilin-medical-college,吉林医药学院,Jilin Medical University,吉林,吉林市,地方公办,医药,地方公办,10,医56,false,false,false,false,false,false,false
RC01255,guizhou-police-college,贵州警察学院,Guizhou Police College,贵州,贵阳市,地方公办,政法,地方公办,10,政29,false,false,false,false,false,false,false
RC00532,henan-university-of-urban-construction,河南城建学院,Henan University of Urban Construction,河南,平顶山市,地方公办,理工,地方公办,10,454,false,false,false,false,false,false,false
RC00325,heilongjiang-institute-of-technology,黑龙江工程学院,Heilongjiang Institute of Technology,黑龙江,哈尔滨市,地方公办,理工,地方公办,10,455,false,false,false,false,false,false,false
RC00577,hunan-university-of-arts-and-science,湖南文理学院,Hunan University of Arts and Science,湖南,常德市,地方公办,综合,地方公办,10,455,false,false,false,false,false,false,false
RC00450,shangrao-normal-university,上饶师范学院,Shangrao Normal University,江西,上饶市,地方公办,师范,地方公办,10,457,false,false,false,false,false,false,false
RC00802,baotou-teachers-college,内蒙古科技大学包头师范学院,Baotou Teachers' College,内蒙古,包头市,地方公办,综合,地方公办,10,458,false,false,false,false,false,false,false
RC00296,jilin-institute-of-physical-education,吉林体育学院,Jilin Institute of Physical Education,吉林,长春市,地方公办,体育,地方公办,10,体13,false,false,false,false,false,false,false
RC00290,tonghua-normal-university,通化师范学院,Tonghua Normal University,吉林,通化市,地方公办,师范,地方公办,10,459,false,false,false,false,false,false,false
RC00485,jining-university,济宁学院,Jining University,山东,济宁市,地方公办,师范,地方公办,10,460,false,false,false,false,false,false,false
RC00740,weinan-normal-university,渭南师范学院,Weinan Normal University,陕西,渭南市,地方公办,师范,地方公办,10,460,false,false,false,false,false,false,false
RC00578,hunan-university-of-science-and-engineering,湖南科技学院,Hunan University of Science and Engineering,湖南,永州市,地方公办,综合,地方公办,10,462,false,false,false,false,false,false,false
RC00563,wuhan-business-university,武汉商学院,Wuhan Business University,湖北,武汉市,地方公办,财经,地方公办,10,财46,false,false,false,false,false,false,false
RC00641,hainan-tropical-ocean-university,海南热带海洋学院,Hainan Tropical Ocean University,海南,三亚市,地方公办,综合,地方公办,10,463,false,false,false,false,false,false,false
RC00584,hunan-city-university,湖南城市学院,Hunan City University,湖南,益阳市,地方公办,综合,地方公办,10,463,false,false,false,false,false,false,false
RC00499,qilu-normal-university,齐鲁师范学院,Qilu Normal University,山东,济南市,地方公办,师范,地方公办,10,465,false,false,false,false,false,false,false
RC00193,langfang-teachers-university,廊坊师范学院,Langfang Normal University,河北,廊坊市,地方公办,师范,地方公办,10,466,false,false,false,false,false,false,false
RC00719,yuxi-normal-university,玉溪师范学院,Yuxi Normal University,云南,玉溪市,地方公办,师范,地方公办,10,467,false,false,false,false,false,false,false
RC00316,mudanjiang-normal-university,牡丹江师范学院,Mudanjiang Normal University,黑龙江,牡丹江市,地方公办,师范,地方公办,10,468,false,false,false,false,false,false,false
RC00317,harbin-university,哈尔滨学院,Harbin University,黑龙江,哈尔滨市,地方公办,综合,地方公办,10,469,false,false,false,false,false,false,false
RC00219,shanxi-datong-university,山西大同大学,Shanxi Datong University,山西,大同市,地方公办,综合,地方公办,10,470,false,false,false,false,false,false,false
RC00585,hunan-institute-of-technology,湖南工学院,Hunan Institute of Technology,湖南,衡阳市,地方公办,理工,地方公办,10,471,false,false,false,false,false,false,false
RC00599,hanshan-normal-university,韩山师范学院,Hanshan Normal University,广东,潮州市,地方公办,师范,地方公办,10,472,false,false,false,false,false,false,false
RC00461,jiujiang-university,九江学院,Jiujiang University,江西,九江市,地方公办,综合,地方公办,10,473,false,false,false,false,false,false,false
RC00228,taiyuan-institute-of-technology,太原工业学院,Taiyuan Institute of Technology,山西,太原市,地方公办,理工,地方公办,10,474,false,false,false,false,false,false,false
RC00864,suqian-college,宿迁学院,Suqian University,江苏,宿迁市,地方公办,综合,地方公办,10,475,false,false,false,false,false,false,false
RC00762,long-dong-university,陇东学院,Longdong University,甘肃,庆阳市,地方公办,师范,地方公办,10,476,false,false,false,false,false,false,false
RC00813,fujian-polytechnic-normal-university,福建技术师范学院,Fujian Polytechnic Normal University,福建,福州市,地方公办,师范,地方公办,10,477,false,false,false,false,false,false,false
RC00266,anshan-normal-university-liaoning-china,鞍山师范学院,Anshan Normal University,辽宁,鞍山市,地方公办,师范,地方公办,10,478,false,false,false,false,false,false,false
RC00416,chaohu-university,巢湖学院,Chaohu University,安徽,合肥市,地方公办,师范,地方公办,10,479,false,false,false,false,false,false,false
RC00500,shandong-youth-university-of-political-science,山东青年政治学院,Shandong Youth University of Political Science,山东,济南市,地方公办,综合,地方公办,10,480,false,false,false,false,false,false,false
RC00411,huangshan-university,黄山学院,Huangshan University,安徽,黄山市,地方公办,师范,地方公办,10,481,false,false,false,false,false,false,false
RC00292,jilin-engineering-normal-university,吉林工程技术师范学院,Jilin Engineering Normal University,吉林,长春市,地方公办,师范,地方公办,10,482,false,false,false,false,false,false,false
RC00191,hebei-normal-university-for-nationalities,河北民族师范学院,Hebei Minzu Normal University,河北,承德市,地方公办,师范,地方公办,10,483,false,false,false,false,false,false,false
RC00683,sichuan-tourism-university,四川旅游学院,Sichuan Tourism University,四川,成都市,地方公办,综合,地方公办,10,483,false,false,false,false,false,false,false
